Model,Year,Region,Color,Fuel_Type,Transmission,Engine_Size_L,Mileage_KM,Price_USD,Sales_Volume,Sales_Classification,Flag_New,Flag_Old,Flag_Recent,Flag_EcoEngine,Flag_Luxury,Flag_TopSeller,Flag_LowSeller
5 Series,2018,South America,Grey,Hybrid,Automatic,2.5,48127,84007.0,9815,High,0,1,0,0,1,1,0
M5,2016,Asia,Silver,Diesel,Automatic,3.0,71568,104151.0,2144,Low,0,1,0,0,1,0,1
X3,2019,Middle East,Silver,Electric,Manual,1.8,4274,71879.0,7124,High,0,0,0,0,0,0,0
X3,2017,Africa,Red,Electric,Manual,2.3,57754,72178.0,3285,Low,0,1,0,0,0,0,0
i3,2021,Asia,Black,Diesel,Manual,4.2,154317,41480.0,3966,Low,0,0,1,0,0,0,0
M3,2021,North America,Red,Hybrid,Manual,2.8,112315,116793.0,8567,High,0,0,1,0,1,1,0
X3,2013,South America,Black,Electric,Automatic,3.6,134743,63654.0,506,Low,0,1,0,0,0,0,1
i3,2017,Africa,Red,Hybrid,Manual,4.8,176788,100714.0,8300,High,0,1,0,0,1,1,0
5 Series,2023,Middle East,Black,Petrol,Manual,4.0,33600,68103.0,4262,Low,0,0,1,0,0,0,0
7 Series,2015,North America,Silver,Diesel,Manual,3.1,106301,91215.0,1930,Low,0,1,0,0,1,0,1
7 Series,2022,South America,Black,Hybrid,Manual,2.8,32863,101928.0,9924,High,0,0,1,0,1,1,0
i8,2012,Asia,Black,Hybrid,Manual,2.2,87870,117660.0,1839,Low,0,1,0,0,1,0,1
3 Series,2016,Europe,Blue,Electric,Manual,4.1,22841,85282.0,6740,Low,0,1,0,0,1,0,0
7 Series,2012,Middle East,Silver,Petrol,Automatic,1.9,46959,46765.0,6683,Low,0,1,0,0,0,0,0
5 Series,2020,South America,Silver,Diesel,Manual,1.7,86271,38832.0,3668,Low,0,0,1,1,0,0,0
X6,2016,Africa,Red,Diesel,Manual,1.9,69200,37148.0,6785,Low,0,1,0,0,0,0,0
M5,2014,Africa,Black,Diesel,Automatic,2.4,44605,90481.0,5312,Low,0,1,0,0,1,0,0
X5,2013,Europe,Blue,Petrol,Automatic,3.7,3394,85751.0,4714,Low,0,1,0,0,1,0,0
5 Series,2012,Europe,Black,Hybrid,Automatic,4.5,101220,60873.0,1575,Low,0,1,0,0,0,0,1
5 Series,2017,Europe,Grey,Electric,Manual,5.0,174876,74961.0,8928,High,0,1,0,0,0,1,0
M3,2013,North America,Black,Hybrid,Automatic,4.1,33938,117556.0,2935,Low,0,1,0,0,1,0,0
X5,2017,South America,Red,Hybrid,Manual,2.0,86900,99032.0,6566,Low,0,1,0,0,1,0,0
7 Series,2019,Europe,Silver,Hybrid,Automatic,2.5,199152,69988.0,828,Low,0,0,0,0,0,0,1
X3,2012,Europe,Blue,Petrol,Automatic,2.0,170726,106946.0,9953,High,0,1,0,0,1,1,0
X3,2019,South America,Silver,Hybrid,Manual,1.9,51822,116475.0,245,Low,0,0,0,0,1,0,1
M5,2022,Middle East,Black,Electric,Automatic,3.5,123012,107256.0,723,Low,0,0,1,0,1,0,1
i8,2018,North America,Black,Hybrid,Automatic,4.7,187585,38760.0,7768,High,0,1,0,0,0,1,0
M5,2015,Asia,Red,Hybrid,Automatic,3.9,101896,84145.0,8139,High,0,1,0,0,1,1,0
X5,2024,Africa,White,Petrol,Automatic,4.3,172200,57913.0,1144,Low,0,0,1,0,0,0,1
i3,2014,Asia,White,Hybrid,Automatic,3.3,128664,36486.0,3489,Low,0,1,0,0,0,0,0
X1,2014,North America,Silver,Petrol,Automatic,3.2,25203,58442.0,2638,Low,0,1,0,0,0,0,0
M5,2022,Middle East,Silver,Petrol,Manual,4.8,119379,117406.0,6222,Low,0,0,1,0,1,0,0
X3,2012,Europe,Red,Hybrid,Manual,4.0,137080,30828.0,3468,Low,0,1,0,0,0,0,0
X5,2011,Europe,Red,Electric,Automatic,3.1,122176,92244.0,5868,Low,0,1,0,0,1,0,0
3 Series,2015,North America,Blue,Hybrid,Manual,2.7,60887,75903.0,2127,Low,0,1,0,0,1,0,1
X5,2020,Europe,Grey,Electric,Manual,1.8,13648,90330.0,9318,High,0,0,1,0,1,1,0
X3,2010,Europe,Black,Hybrid,Automatic,4.4,22415,37996.0,8666,High,0,1,0,0,0,1,0
M5,2024,Middle East,Black,Diesel,Manual,2.1,154678,75663.0,6521,Low,0,0,1,0,1,0,0
3 Series,2024,South America,Silver,Petrol,Automatic,3.3,199589,61436.0,5422,Low,0,0,1,0,0,0,0
X3,2023,Africa,Blue,Electric,Manual,3.7,115242,35381.0,2990,Low,0,0,1,0,0,0,0
5 Series,2016,Africa,Black,Electric,Manual,4.1,191870,78061.0,3605,Low,0,1,0,0,1,0,0
X3,2024,Asia,Black,Hybrid,Automatic,1.8,94087,118406.0,238,Low,0,0,1,0,1,0,1
M3,2014,Asia,Grey,Diesel,Manual,1.5,187196,83819.0,1837,Low,0,1,0,1,1,0,1
X3,2013,North America,Silver,Diesel,Manual,4.0,168919,70791.0,5309,Low,0,1,0,0,0,0,0
X1,2018,North America,Red,Electric,Manual,3.1,100744,50668.0,5555,Low,0,1,0,0,0,0,0
X6,2019,North America,Grey,Petrol,Automatic,2.1,23490,106298.0,8980,High,0,0,0,0,1,1,0
i3,2010,Middle East,Silver,Diesel,Automatic,4.9,73571,69035.0,5500,Low,0,1,0,0,0,0,0
M3,2020,North America,Blue,Petrol,Automatic,4.3,74006,63757.0,9310,High,0,0,1,0,0,1,0
M3,2024,Africa,Grey,Hybrid,Automatic,3.5,93729,45056.0,5000,Low,0,0,1,0,0,0,0
X1,2013,North America,Red,Petrol,Manual,4.0,176613,52734.0,2762,Low,0,1,0,0,0,0,0
i3,2012,Europe,White,Hybrid,Manual,2.0,57575,54834.0,4545,Low,0,1,0,0,0,0,0
X6,2015,North America,Grey,Hybrid,Automatic,4.9,34082,87940.0,4242,Low,0,1,0,0,1,0,0
i3,2014,Africa,White,Petrol,Manual,5.0,156719,113892.0,8530,High,0,1,0,0,1,1,0
M3,2016,Europe,White,Hybrid,Manual,3.8,184051,46293.0,7372,High,0,1,0,0,0,0,0
X3,2022,South America,Grey,Petrol,Automatic,3.8,159298,41694.0,4270,Low,0,0,1,0,0,0,0
X1,2010,Middle East,Silver,Petrol,Manual,4.0,55589,102063.0,1197,Low,0,1,0,0,1,0,1
7 Series,2022,South America,Grey,Electric,Manual,3.8,174388,39906.0,6038,Low,0,0,1,0,0,0,0
M5,2014,Middle East,Black,Hybrid,Automatic,3.0,179490,103906.0,5507,Low,0,1,0,0,1,0,0
i3,2023,North America,Grey,Petrol,Automatic,3.4,16370,65309.0,813,Low,0,0,1,0,0,0,1
M3,2011,Africa,Black,Electric,Automatic,2.5,111929,43951.0,9725,High,0,1,0,0,0,1,0
M5,2011,South America,Black,Electric,Automatic,3.1,3139,99812.0,791,Low,0,1,0,0,1,0,1
X6,2020,Europe,Black,Hybrid,Manual,3.0,171592,94398.0,450,Low,0,0,1,0,1,0,1
X6,2024,Asia,White,Hybrid,Automatic,2.5,101006,112581.0,2326,Low,0,0,1,0,1,0,1
M3,2020,Asia,Black,Electric,Manual,4.3,45493,41939.0,8936,High,0,0,1,0,0,1,0
i8,2011,Europe,Blue,Electric,Automatic,2.9,42505,70118.0,9181,High,0,1,0,0,0,1,0
M5,2018,South America,Silver,Hybrid,Automatic,3.4,65267,72159.0,7213,High,0,1,0,0,0,0,0
M5,2019,South America,Grey,Electric,Manual,2.0,47218,64261.0,5942,Low,0,0,0,0,0,0,0
M3,2012,Asia,Red,Petrol,Manual,3.2,71587,105607.0,8221,High,0,1,0,0,1,1,0
X1,2013,Asia,Blue,Hybrid,Automatic,4.2,122337,56868.0,203,Low,0,1,0,0,0,0,1
X3,2024,Europe,Blue,Hybrid,Manual,3.1,168441,47221.0,9472,High,0,0,1,0,0,1,0
X5,2014,Middle East,White,Diesel,Automatic,3.5,97848,91232.0,6367,Low,0,1,0,0,1,0,0
X3,2023,North America,Red,Electric,Manual,4.0,131877,74655.0,4087,Low,0,0,1,0,0,0,0
X3,2013,Europe,White,Diesel,Automatic,2.9,181584,43035.0,5038,Low,0,1,0,0,0,0,0
7 Series,2013,Africa,White,Electric,Manual,2.7,86211,95853.0,1300,Low,0,1,0,0,1,0,1
i8,2014,Middle East,White,Electric,Manual,1.8,26218,70676.0,7233,High,0,1,0,0,0,0,0
3 Series,2019,Asia,Silver,Petrol,Automatic,3.5,75044,62379.0,4188,Low,0,0,0,0,0,0,0
X1,2024,Africa,Grey,Electric,Automatic,4.0,87313,96962.0,9456,High,0,0,1,0,1,1,0
X5,2018,Middle East,Black,Petrol,Manual,3.5,92454,114268.0,2930,Low,0,1,0,0,1,0,0
3 Series,2021,North America,Grey,Diesel,Automatic,2.5,109475,52501.0,2111,Low,0,0,1,0,0,0,1
i3,2018,Europe,Blue,Hybrid,Manual,2.4,154868,63328.0,8195,High,0,1,0,0,0,1,0
X5,2023,Middle East,Blue,Electric,Manual,2.1,90118,70199.0,5213,Low,0,0,1,0,0,0,0
M5,2023,Europe,Black,Electric,Manual,1.7,120267,53444.0,9949,High,0,0,1,1,0,1,0
3 Series,2015,Asia,Grey,Petrol,Automatic,3.0,127122,30786.0,9255,High,0,1,0,0,0,1,0
5 Series,2020,Africa,Silver,Hybrid,Manual,2.1,104137,73966.0,4230,Low,0,0,1,0,0,0,0
X1,2021,South America,White,Hybrid,Manual,3.9,140963,75297.0,7220,High,0,0,1,0,1,0,0
X5,2023,Africa,Grey,Electric,Manual,4.9,154971,59514.0,672,Low,0,0,1,0,0,0,1
X6,2012,North America,Blue,Hybrid,Manual,1.8,53416,59704.0,944,Low,0,1,0,0,0,0,1
X6,2015,Africa,Black,Electric,Automatic,4.6,65531,118122.0,1904,Low,0,1,0,0,1,0,1
X1,2019,Europe,Black,Electric,Manual,3.8,81828,117789.0,2446,Low,0,0,0,0,1,0,1
X3,2013,Africa,Grey,Hybrid,Manual,4.5,115136,36766.0,1876,Low,0,1,0,0,0,0,1
M5,2012,North America,Red,Diesel,Automatic,2.0,116277,71196.0,5688,Low,0,1,0,0,0,0,0
5 Series,2015,Middle East,White,Diesel,Manual,4.7,105692,49516.0,6315,Low,0,1,0,0,0,0,0
3 Series,2024,South America,White,Electric,Manual,4.9,25813,89133.0,7411,High,0,0,1,0,1,0,0
X1,2020,South America,White,Hybrid,Automatic,4.7,35189,33100.0,408,Low,0,0,1,0,0,0,1
3 Series,2015,South America,Silver,Electric,Manual,4.2,186798,75598.0,157,Low,0,1,0,0,1,0,1
M5,2011,Africa,Grey,Diesel,Automatic,1.8,123421,52250.0,1844,Low,0,1,0,0,0,0,1
M5,2018,Africa,Silver,Diesel,Automatic,2.3,161714,84907.0,1345,Low,0,1,0,0,1,0,1
i3,2017,Europe,Black,Hybrid,Automatic,4.7,4294,30756.0,2386,Low,0,1,0,0,0,0,1
X5,2015,Middle East,Silver,Hybrid,Automatic,2.3,162295,37921.0,8850,High,0,1,0,0,0,1,0
7 Series,2010,Asia,Silver,Diesel,Automatic,2.7,51842,96270.0,7343,High,0,1,0,0,1,0,0
M5,2021,Middle East,Black,Petrol,Automatic,1.7,185669,83051.0,9487,High,0,0,1,1,1,1,0
M3,2011,Middle East,Red,Hybrid,Manual,3.7,70735,115835.0,2542,Low,0,1,0,0,1,0,1
X6,2024,Asia,Grey,Hybrid,Automatic,3.5,64332,89536.0,9300,High,0,0,1,0,1,1,0
X5,2013,Africa,Black,Diesel,Manual,4.9,166662,52767.0,7955,High,0,1,0,0,0,1,0
5 Series,2016,South America,White,Hybrid,Manual,4.6,98332,111205.0,7419,High,0,1,0,0,1,0,0
X5,2018,Asia,Blue,Hybrid,Manual,3.3,82358,44714.0,7518,High,0,1,0,0,0,0,0
X5,2019,South America,Grey,Hybrid,Manual,3.6,64458,40876.0,223,Low,0,0,0,0,0,0,1
5 Series,2014,Middle East,Red,Petrol,Manual,2.9,121213,69481.0,8513,High,0,1,0,0,0,1,0
3 Series,2019,Africa,Silver,Electric,Automatic,2.0,12503,99138.0,8088,High,0,0,0,0,1,1,0
3 Series,2011,North America,Red,Electric,Manual,4.5,164249,35872.0,554,Low,0,1,0,0,0,0,1
M5,2024,Africa,Silver,Electric,Manual,3.4,8501,33368.0,7574,High,0,0,1,0,0,1,0
M3,2022,South America,Red,Electric,Automatic,3.0,46581,37218.0,6901,Low,0,0,1,0,0,0,0
3 Series,2020,Middle East,White,Diesel,Automatic,1.7,77832,72081.0,6870,Low,0,0,1,1,0,0,0
M3,2020,Asia,Black,Electric,Automatic,3.8,38117,101673.0,9345,High,0,0,1,0,1,1,0
X1,2020,Asia,Black,Petrol,Automatic,2.9,75875,32050.0,757,Low,0,0,1,0,0,0,1
X3,2010,North America,Black,Petrol,Manual,2.4,8168,99694.0,6301,Low,0,1,0,0,1,0,0
X6,2019,South America,Black,Hybrid,Manual,4.6,97861,36565.0,6514,Low,0,0,0,0,0,0,0
7 Series,2023,North America,Grey,Diesel,Manual,2.1,114229,57792.0,7344,High,0,0,1,0,0,0,0
3 Series,2022,Middle East,Black,Petrol,Automatic,3.3,7598,32425.0,8835,High,0,0,1,0,0,1,0
X5,2023,Africa,Red,Diesel,Automatic,4.3,81245,73253.0,2514,Low,0,0,1,0,0,0,1
i8,2010,Asia,Black,Electric,Automatic,4.5,102093,102766.0,5543,Low,0,1,0,0,1,0,0
X3,2014,North America,Blue,Petrol,Manual,4.4,45999,67452.0,8557,High,0,1,0,0,0,1,0
X1,2023,Europe,White,Petrol,Manual,4.6,75597,118072.0,8146,High,0,0,1,0,1,1,0
i3,2016,South America,Black,Hybrid,Manual,2.0,160461,118733.0,3798,Low,0,1,0,0,1,0,0
i8,2018,Europe,Grey,Electric,Manual,4.8,30615,76103.0,3774,Low,0,1,0,0,1,0,0
X3,2018,Middle East,White,Hybrid,Manual,1.5,53121,80871.0,9541,High,0,1,0,1,1,1,0
i3,2017,Africa,Silver,Electric,Automatic,2.4,101983,48126.0,1906,Low,0,1,0,0,0,0,1
M5,2010,Europe,Black,Petrol,Manual,1.8,51742,50424.0,3148,Low,0,1,0,0,0,0,0
i3,2014,South America,Red,Hybrid,Automatic,4.8,160988,111758.0,3224,Low,0,1,0,0,1,0,0
7 Series,2015,North America,Red,Petrol,Manual,3.0,113229,99791.0,7915,High,0,1,0,0,1,1,0
i3,2015,Asia,Grey,Electric,Manual,2.6,193599,38326.0,7124,High,0,1,0,0,0,0,0
M5,2013,Europe,Red,Diesel,Automatic,2.1,112944,100916.0,9727,High,0,1,0,0,1,1,0
M3,2010,Middle East,Black,Petrol,Automatic,2.0,28590,106159.0,8769,High,0,1,0,0,1,1,0
i8,2012,Europe,Grey,Electric,Automatic,3.6,174976,74865.0,7301,High,0,1,0,0,0,0,0
i8,2019,Africa,White,Petrol,Manual,1.7,13217,79800.0,1456,Low,0,0,0,1,1,0,1
5 Series,2024,South America,Black,Electric,Automatic,3.6,48287,59136.0,5862,Low,0,0,1,0,0,0,0
7 Series,2024,Asia,Blue,Hybrid,Manual,4.2,113854,105743.0,5545,Low,0,0,1,0,1,0,0
7 Series,2013,Europe,White,Electric,Automatic,3.6,71407,118051.0,3253,Low,0,1,0,0,1,0,0
X3,2013,Asia,White,Hybrid,Manual,4.4,4926,44621.0,1161,Low,0,1,0,0,0,0,1
X5,2022,Europe,White,Petrol,Automatic,2.4,166067,67124.0,4804,Low,0,0,1,0,0,0,0
i8,2013,North America,White,Electric,Manual,1.8,177227,69082.0,743,Low,0,1,0,0,0,0,1
i3,2023,South America,Silver,Petrol,Manual,4.0,185391,62403.0,633,Low,0,0,1,0,0,0,1
i8,2014,Africa,Black,Hybrid,Manual,4.4,186498,87077.0,5748,Low,0,1,0,0,1,0,0
3 Series,2022,Middle East,Grey,Petrol,Manual,3.3,19698,64545.0,3654,Low,0,0,1,0,0,0,0
i8,2024,Africa,White,Petrol,Manual,4.4,85845,102047.0,3930,Low,0,0,1,0,1,0,0
i8,2024,Africa,Black,Diesel,Manual,3.1,164889,117175.0,1964,Low,0,0,1,0,1,0,1
M5,2020,North America,Blue,Electric,Manual,2.2,173270,102927.0,6357,Low,0,0,1,0,1,0,0
3 Series,2018,Asia,Black,Petrol,Manual,3.2,41475,107821.0,9047,High,0,1,0,0,1,1,0
i8,2013,Asia,Red,Diesel,Manual,2.3,63916,85883.0,2442,Low,0,1,0,0,1,0,1
3 Series,2018,Africa,Black,Hybrid,Manual,3.2,115481,87945.0,4071,Low,0,1,0,0,1,0,0
7 Series,2018,North America,Silver,Diesel,Manual,2.0,95460,111083.0,8427,High,0,1,0,0,1,1,0
7 Series,2010,Asia,White,Hybrid,Manual,2.1,78698,97859.0,7493,High,0,1,0,0,1,0,0
i8,2014,Asia,Silver,Petrol,Manual,4.6,23220,62679.0,3192,Low,0,1,0,0,0,0,0
M5,2018,Asia,Black,Hybrid,Manual,1.9,39664,65159.0,7653,High,0,1,0,0,0,1,0
M3,2013,Asia,Blue,Petrol,Automatic,2.3,63935,63428.0,1746,Low,0,1,0,0,0,0,1
X6,2014,Asia,Grey,Diesel,Automatic,5.0,93849,93099.0,6411,Low,0,1,0,0,1,0,0
X5,2013,North America,Red,Electric,Automatic,3.5,3417,96035.0,386,Low,0,1,0,0,1,0,1
7 Series,2022,Europe,White,Petrol,Manual,3.6,73437,71718.0,8157,High,0,0,1,0,0,1,0
i3,2011,Europe,Grey,Hybrid,Automatic,4.5,19570,110825.0,6527,Low,0,1,0,0,1,0,0
5 Series,2019,Africa,White,Petrol,Automatic,3.3,48507,113029.0,3290,Low,0,0,0,0,1,0,0
X6,2011,Africa,Red,Petrol,Manual,2.3,28316,113540.0,1412,Low,0,1,0,0,1,0,1
X3,2011,North America,Red,Diesel,Manual,3.0,104543,98951.0,5530,Low,0,1,0,0,1,0,0
M3,2022,Asia,White,Hybrid,Automatic,4.1,62012,96640.0,8067,High,0,0,1,0,1,1,0
X5,2010,Middle East,Black,Petrol,Manual,4.6,94940,41389.0,3655,Low,0,1,0,0,0,0,0
i3,2012,South America,White,Diesel,Automatic,2.5,90292,40628.0,7906,High,0,1,0,0,0,1,0
i3,2024,North America,Grey,Hybrid,Manual,2.4,124061,89272.0,6394,Low,0,0,1,0,1,0,0
X5,2023,Middle East,Black,Electric,Manual,2.6,32735,40872.0,487,Low,0,0,1,0,0,0,1
5 Series,2020,Asia,Grey,Electric,Manual,3.6,21968,43051.0,1017,Low,0,0,1,0,0,0,1
M3,2019,Asia,Silver,Hybrid,Manual,2.5,125021,90755.0,3273,Low,0,0,0,0,1,0,0
M3,2010,Europe,White,Petrol,Automatic,4.6,166533,69066.0,9688,High,0,1,0,0,0,1,0
X5,2013,Europe,Blue,Petrol,Automatic,4.9,40188,43537.0,6149,Low,0,1,0,0,0,0,0
X3,2010,South America,Red,Electric,Automatic,3.9,150627,60552.0,6909,Low,0,1,0,0,0,0,0
X1,2013,Asia,Red,Petrol,Automatic,4.9,111701,46450.0,1534,Low,0,1,0,0,0,0,1
X6,2012,Asia,Silver,Diesel,Manual,2.5,99606,61348.0,861,Low,0,1,0,0,0,0,1
3 Series,2018,Africa,Black,Electric,Automatic,4.4,93516,69772.0,7751,High,0,1,0,0,0,1,0
M3,2010,North America,Red,Diesel,Manual,3.9,18929,45473.0,967,Low,0,1,0,0,0,0,1
M3,2023,Europe,Red,Diesel,Manual,2.4,42213,106808.0,8455,High,0,0,1,0,1,1,0
7 Series,2017,Middle East,Blue,Hybrid,Automatic,2.6,151732,44098.0,575,Low,0,1,0,0,0,0,1
i3,2020,North America,White,Hybrid,Manual,3.2,105127,50265.0,2866,Low,0,0,1,0,0,0,0
X5,2018,Africa,Blue,Electric,Manual,4.3,151915,38536.0,244,Low,0,1,0,0,0,0,1
5 Series,2021,North America,Red,Electric,Manual,4.6,80766,89891.0,2864,Low,0,0,1,0,1,0,0
i3,2016,Asia,Red,Electric,Manual,3.7,96700,94289.0,8093,High,0,1,0,0,1,1,0
3 Series,2010,South America,Red,Petrol,Automatic,4.0,172879,106218.0,3646,Low,0,1,0,0,1,0,0
X3,2013,Europe,Black,Diesel,Automatic,2.4,108821,111430.0,6497,Low,0,1,0,0,1,0,0
7 Series,2019,South America,Silver,Hybrid,Automatic,4.1,167235,78677.0,5996,Low,0,0,0,0,1,0,0
X6,2010,South America,Blue,Diesel,Manual,3.6,133870,111362.0,8049,High,0,1,0,0,1,1,0
5 Series,2013,North America,Grey,Hybrid,Manual,2.3,185424,96287.0,6539,Low,0,1,0,0,1,0,0
M3,2024,South America,Black,Petrol,Manual,4.8,9602,107426.0,1919,Low,0,0,1,0,1,0,1
3 Series,2012,North America,Black,Diesel,Automatic,3.3,111298,90793.0,7476,High,0,1,0,0,1,0,0
X6,2011,South America,Silver,Petrol,Manual,4.3,50597,66425.0,3453,Low,0,1,0,0,0,0,0
X5,2010,North America,Grey,Diesel,Manual,3.3,35212,55525.0,686,Low,0,1,0,0,0,0,1
M5,2015,Africa,Silver,Petrol,Automatic,4.8,31071,41788.0,6635,Low,0,1,0,0,0,0,0
5 Series,2021,Europe,Black,Hybrid,Manual,2.0,157110,87125.0,4874,Low,0,0,1,0,1,0,0
M3,2016,South America,Black,Hybrid,Automatic,3.4,76529,53620.0,5849,Low,0,1,0,0,0,0,0
X5,2015,North America,Blue,Electric,Automatic,1.6,198401,46556.0,6012,Low,0,1,0,1,0,0,0
X1,2018,Asia,Red,Petrol,Manual,2.2,194212,36095.0,4716,Low,0,1,0,0,0,0,0
X1,2021,Africa,Grey,Petrol,Automatic,2.5,138605,70603.0,9787,High,0,0,1,0,0,1,0
X6,2018,South America,Grey,Hybrid,Automatic,3.2,109260,114414.0,427,Low,0,1,0,0,1,0,1
i3,2011,North America,Grey,Petrol,Manual,4.4,131420,88077.0,4436,Low,0,1,0,0,1,0,0
7 Series,2024,South America,Black,Diesel,Automatic,3.1,131788,39928.0,6929,Low,0,0,1,0,0,0,0
X5,2024,Asia,White,Electric,Automatic,3.5,46001,43450.0,3765,Low,0,0,1,0,0,0,0
M3,2011,Asia,White,Hybrid,Automatic,4.7,75923,117320.0,9390,High,0,1,0,0,1,1,0
X5,2018,Europe,Silver,Diesel,Automatic,4.1,17200,43348.0,5303,Low,0,1,0,0,0,0,0
5 Series,2010,Africa,Blue,Hybrid,Automatic,1.7,28408,102081.0,6536,Low,0,1,0,1,1,0,0
i8,2014,Middle East,Silver,Petrol,Manual,2.1,197514,57009.0,8115,High,0,1,0,0,0,1,0
5 Series,2010,South America,Red,Diesel,Automatic,1.6,28135,36272.0,9960,High,0,1,0,1,0,1,0
X6,2016,Asia,Grey,Electric,Automatic,1.7,55601,87616.0,6932,Low,0,1,0,1,1,0,0
5 Series,2018,North America,Grey,Electric,Manual,2.7,156200,101844.0,6805,Low,0,1,0,0,1,0,0
X3,2015,Asia,Grey,Diesel,Automatic,4.0,28790,114515.0,2049,Low,0,1,0,0,1,0,1
7 Series,2023,North America,Black,Petrol,Automatic,2.4,184904,64972.0,5026,Low,0,0,1,0,0,0,0
X3,2011,Middle East,White,Diesel,Automatic,2.9,9934,114907.0,4188,Low,0,1,0,0,1,0,0
X5,2015,Europe,Silver,Electric,Manual,2.9,113379,51715.0,6833,Low,0,1,0,0,0,0,0
7 Series,2018,Asia,Silver,Diesel,Manual,3.6,180097,43362.0,4986,Low,0,1,0,0,0,0,0
X3,2012,Middle East,White,Hybrid,Automatic,4.6,168459,73629.0,9886,High,0,1,0,0,0,1,0
i3,2018,Asia,Grey,Petrol,Manual,4.9,11860,109094.0,3835,Low,0,1,0,0,1,0,0
i8,2017,North America,Grey,Diesel,Automatic,3.6,132463,116575.0,301,Low,0,1,0,0,1,0,1
X6,2024,Middle East,Black,Electric,Automatic,3.3,199339,36805.0,5769,Low,0,0,1,0,0,0,0
i8,2022,Asia,Silver,Diesel,Manual,3.9,58326,39240.0,5181,Low,0,0,1,0,0,0,0
X3,2021,Middle East,Silver,Hybrid,Manual,3.8,115530,49536.0,1017,Low,0,0,1,0,0,0,1
M5,2016,Asia,White,Petrol,Manual,3.3,88600,69126.0,8176,High,0,1,0,0,0,1,0
7 Series,2017,Middle East,Silver,Diesel,Manual,4.1,150342,48711.0,9496,High,0,1,0,0,0,1,0
M3,2019,South America,Black,Electric,Manual,3.2,33607,87833.0,2993,Low,0,0,0,0,1,0,0
5 Series,2015,Asia,White,Hybrid,Automatic,5.0,70008,53938.0,1145,Low,0,1,0,0,0,0,1
3 Series,2012,South America,Blue,Hybrid,Manual,1.7,78229,55852.0,428,Low,0,1,0,1,0,0,1
X6,2016,South America,Red,Hybrid,Automatic,3.1,149093,78868.0,3229,Low,0,1,0,0,1,0,0
7 Series,2013,Africa,Black,Electric,Automatic,2.9,69709,110140.0,5844,Low,0,1,0,0,1,0,0
3 Series,2020,North America,Blue,Hybrid,Automatic,4.2,115171,101578.0,5739,Low,0,0,1,0,1,0,0
5 Series,2019,Africa,White,Hybrid,Manual,2.2,160262,71411.0,4037,Low,0,0,0,0,0,0,0
M3,2023,South America,Blue,Petrol,Automatic,3.0,180644,83459.0,5216,Low,0,0,1,0,1,0,0
i3,2014,Asia,Red,Diesel,Manual,3.9,164907,34335.0,4183,Low,0,1,0,0,0,0,0
X1,2017,Middle East,White,Diesel,Manual,3.6,177083,71472.0,8582,High,0,1,0,0,0,1,0
X5,2024,Asia,Black,Electric,Manual,3.4,82611,106586.0,6816,Low,0,0,1,0,1,0,0
3 Series,2016,Asia,Blue,Electric,Automatic,3.0,26755,33965.0,6603,Low,0,1,0,0,0,0,0
i8,2016,Africa,Blue,Hybrid,Manual,4.1,88554,76944.0,3203,Low,0,1,0,0,1,0,0
X1,2017,Asia,White,Hybrid,Automatic,3.8,52978,114074.0,2685,Low,0,1,0,0,1,0,0
7 Series,2019,Middle East,Black,Electric,Automatic,4.6,44161,91688.0,148,Low,0,0,0,0,1,0,1
X3,2012,Middle East,White,Hybrid,Automatic,4.1,88819,34625.0,657,Low,0,1,0,0,0,0,1
5 Series,2012,Asia,White,Hybrid,Manual,2.0,109812,38463.0,5648,Low,0,1,0,0,0,0,0
M5,2011,Asia,Grey,Petrol,Manual,3.7,174307,71761.0,655,Low,0,1,0,0,0,0,1
M5,2024,Middle East,Blue,Diesel,Manual,1.7,82589,87131.0,3338,Low,0,0,1,1,1,0,0
5 Series,2010,North America,White,Petrol,Automatic,2.9,93103,105724.0,300,Low,0,1,0,0,1,0,1
i3,2019,Europe,Blue,Electric,Manual,2.9,12698,49328.0,6042,Low,0,0,0,0,0,0,0
i8,2015,Asia,Blue,Hybrid,Manual,4.5,70360,44908.0,9890,High,0,1,0,0,0,1,0
X5,2015,Europe,Grey,Petrol,Manual,2.1,89920,99554.0,6501,Low,0,1,0,0,1,0,0
X1,2022,South America,Blue,Diesel,Automatic,3.8,18200,47317.0,4429,Low,0,0,1,0,0,0,0
M5,2019,Middle East,Black,Hybrid,Manual,2.2,60975,49940.0,8653,High,0,0,0,0,0,1,0
X3,2021,Africa,White,Diesel,Manual,4.8,24032,62943.0,3346,Low,0,0,1,0,0,0,0
X3,2017,South America,Black,Hybrid,Automatic,3.4,183020,104360.0,3094,Low,0,1,0,0,1,0,0
M5,2023,South America,Silver,Diesel,Manual,4.0,198674,65346.0,1194,Low,0,0,1,0,0,0,1
M5,2015,Middle East,Blue,Electric,Automatic,3.8,143592,50918.0,1095,Low,0,1,0,0,0,0,1
X1,2015,Middle East,Silver,Diesel,Manual,2.6,27921,118536.0,2884,Low,0,1,0,0,1,0,0
7 Series,2010,Africa,Blue,Hybrid,Manual,4.7,127729,47108.0,727,Low,0,1,0,0,0,0,1
3 Series,2021,South America,Red,Diesel,Automatic,3.7,134150,48021.0,4961,Low,0,0,1,0,0,0,0
